,Unnamed: 0,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%),Harvested in Sown Year,First Date of Season,Percent Cover (%)
500,1070,Kentucky,Lexington,4/5/2016,FSG 415BR,7/10/2018,262,2.31,1799,169,704.38,188.88523608798883,22.19215142782638,11.94561660488626,26.13173493703086,0.2943945884468713,0,0,99.42847971459108
501,1679,Kentucky,Lexington,11/1/2007,Ameristand 427TQ,7/13/2016,250,0.46,279,27,673.5,100.28820270495423,21.654837333799616,18.50849907176653,25.639736015831673,0.2750658812611895,0,1,86.83015121542077
502,1401,Kentucky,Lexington,4/12/2018,BaraWet 501,5/2/2017,233,0.52,873,42,599.75,160.06996734650272,17.08836720995055,10.516610658497502,22.238273285919192,0.2715423473859843,0,0,100.0
503,1616,Georgia,Lexington,3/31/2015,Caliber,6/20/2008,341,1.11,89,30,785.08,189.62925949183227,23.895265432922034,10.580092192317197,28.604075334193805,0.25187908065672643,0,0,82.72542599280555
504,902,Kentucky,Lexington,8/9/2012,55V50,8/8/2017,195,0.43,276,98,585.82,42.80846766442686,18.854266911545018,10.543756693349751,17.735385259854297,0.25659597376473137,0,1,100.0
505,0,Georgia,Tifton,10/10/2007,Bulldog 805,9/12/2018,202,0.68,89,260,525.88,108.31520951742968,23.078905898689435,10.97708382022082,31.256467086998814,0.16944788745952938,0,0,
506,1508,Kentucky,Lexington,4/5/2016,Hybri Force 700,5/10/2018,170,1.25,1045,27,945.26,84.08373785103285,17.307371844694387,16.18691239795637,23.631834022122085,0.095333333,0,0,94.8810378973142
507,1185,Georgia,Lexington,10/10/2007,Caliber,5/6/2008,201,0.63,540,246,622.98,43.15627833497194,23.528395230786398,14.390846111078565,18.640135289961684,0.25890204420576346,0,0,98.40352440799893
508,201,Kentucky,Lexington,8/9/2012,Radiance HD,7/23/2008,150,1.37,389,204,720.64,68.11606382955077,14.559946199699663,17.47080557024938,27.348066812128007,0.24706114643571253,0,1,80.8940651742039
509,0,Georgia,Athens,2/21/2008,PGI 909,8/13/2015,241,0.01,89,64,1095.3,127.14401879326742,27.48725,10.505228506688244,33.53659091,0.19375014421560766,0,0,
510,1522,Kentucky,Lexington,4/12/2018,GA-505,7/13/2016,238,0.01,89,173,605.29,166.93758331747395,27.48725,17.914720966437113,25.946731760504417,0.3683574015046201,0,1,86.35448636017716
511,0,Kentucky,Athens,10/10/2007,CW 065030,7/8/2017,137,2.58,89,27,878.5,46.130795245133356,22.054164262006264,3.9436,22.00516711609552,0.1815302537354827,0,0,91.76882580488763
512,1123,Kentucky,Lexington,8/9/2012,GA-497HD,8/13/2018,248,1.54,1103,37,984.77,65.25265719646502,9.7902,5.749332677122134,29.264034818803673,0.36681126635078243,0,0,98.63275716081905
513,1679,Georgia,Lexington,8/9/2012,NF11ALF006,5/6/2016,128,1.06,954,34,484.45,125.09372092624085,23.176157488235745,12.43332089246674,20.761934086175685,0.24957152301182128,0,0,89.86404425594765
514,291,Georgia,Tifton,10/10/2007,Hybri Force 600,7/10/2018,197,0.33,434,289,966.83,98.22965128149565,19.055227002682003,20.670027493990858,28.286078179806857,0.16118878057968392,0,0,
515,1178,Kentucky,Lexington,3/31/2015,Fierce,9/15/2017,245,0.5,253,58,756.3,50.11530255704347,20.09748475267732,8.84178610674334,26.82905257819764,0.23541445085653687,0,0,90.25357151218722
516,1323,Georgia,Midville,3/31/2015,55V50,7/13/2016,187,0.7,974,27,754.31,41.1,24.838597721496136,4.717528875892436,26.520470610086175,0.378285714,0,1,100.0
517,1199,Georgia,Tifton,10/10/2007,PGI 801,9/13/2018,171,1.02,532,27,1170.0,110.66375509847624,21.53742221978808,13.796236705446475,30.743487334363884,0.31168982239148696,0,0,87.55095509449104
518,0,Georgia,Athens,10/10/2007,Fierce,9/13/2018,142,0.39,209,246,926.33,41.1,27.324814097504802,16.158722187291165,30.956083214396614,0.18452127909516733,0,0,
519,306,Georgia,Midville,10/10/2007,Hybri Force 700,9/14/2017,111,0.19,175,136,1225.95,63.88472055678651,27.48725,21.959415973996457,33.53659091,0.1521950461590574,0,0,
520,221,Kentucky,Lexington,10/10/2007,Hybri Force 600,7/8/2017,226,0.5,89,41,1174.84,113.27752136229691,10.748155237748339,9.476406467445251,24.04291476558791,0.10199448525075955,0,0,55.3825923320499
521,1042,Kentucky,Athens,8/9/2012,Bulldog 805,5/6/2016,232,1.18,502,27,883.27,59.61328640898786,27.48725,15.527198024638103,16.85447140175507,0.24312156844009786,0,1,
522,867,Georgia,Lexington,3/31/2015,GA-505,5/6/2009,248,0.78,664,216,868.64,193.10838073693012,14.141234839263651,16.239576089692708,27.111577764811774,0.3482649591329718,0,0,92.20898469662545
523,1376,Kentucky,Lexington,4/5/2017,CW 065030,8/13/2015,193,1.03,1299,27,741.46,130.24623290738285,23.632114934127664,18.836231467937992,27.07688922753645,0.29019058449625057,0,0,97.82498114671284
524,81,Georgia,Tifton,11/1/2007,Hybri Force 700,5/6/2008,233,1.12,89,247,684.4,157.82237240120685,17.536669860974758,20.0363634445532,31.0977615747114,0.1414885850121268,0,0,90.18014269848754
525,847,Georgia,Athens,8/9/2012,TS 8031,9/16/2013,202,1.05,1033,92,884.03,190.23736071185343,27.033214718462848,5.192568830945148,26.307603027456246,0.22378989335430696,0,0,90.2639149544724
526,0,Georgia,Athens,10/10/2007,FSG-426,5/6/2009,155,0.48,89,51,561.19,75.88318986019895,27.48725,16.903913748840836,32.653608928782944,0.2155672054754746,1,0,44.56203531934419
527,1498,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,8/16/2016,341,1.04,1059,27,862.34,45.09096798677517,22.09454376321254,12.299582795200603,27.08490598633657,0.24426149946933404,0,0,92.02841072635088
528,106,Georgia,Tifton,2/21/2008,Buffalo,7/13/2016,162,0.85,89,141,1261.64,77.12086557084496,27.48725,23.15,31.72458425074089,0.095333333,0,0,
529,1521,Kentucky,Lexington,2/21/2008,Ameristand 403T Plus,7/17/2015,161,0.22,89,35,804.5,91.83276328218855,24.105182570325706,15.94297241418199,29.659373785353438,0.095333333,0,0,
530,0,Kentucky,Tifton,3/31/2015,TS 4010,11/16/2012,176,0.38,1872,29,633.12,41.1,12.767800133011102,3.966967017776182,31.539118175784314,0.3193997115606444,0,1,
531,0,Georgia,Athens,2/21/2008,CW 065030,5/6/2008,310,0.01,278,96,1188.54,118.76447115917952,27.48725,16.7624444595082,32.94338528392726,0.1960547714561393,0,0,
532,346,Georgia,Tifton,11/1/2007,AM-09-600,9/17/2015,246,0.75,204,27,711.77,163.7462955684062,16.092806214015837,6.66413666112832,31.01942426796801,0.24871018116155402,0,0,78.94955381010631
533,188,Georgia,Athens,2/21/2008,Rebound 6XT,9/14/2017,112,0.23,89,267,956.62,69.69570769321908,27.48725,9.912507520115524,33.53659091,0.3103601458717616,1,0,82.06268848394797
534,746,Georgia,Athens,3/31/2015,AFX095005,6/25/2009,262,0.01,420,28,757.08,442.5969691550009,27.48725,22.865181872011142,22.68586418814254,0.285036127629499,0,1,
535,6,Kentucky,Lexington,4/5/2016,CW 065030,7/17/2015,119,0.63,375,27,623.64,57.4428087568626,23.04167667262814,3.9436,26.198214055095704,0.3346622168608476,0,0,90.15976747122654
536,1210,Kentucky,Lexington,2/21/2008,Bulldog 805,6/13/2018,198,1.28,272,27,944.68,87.12843700250556,27.48725,19.889574036702626,30.015945589943268,0.2565475475153608,0,0,72.70408667080856
537,1383,Kentucky,Lexington,4/5/2016,Fierce,4/7/2009,228,0.47,711,27,710.33,63.44155679889021,23.543325966133892,6.013204827723482,28.418293040122776,0.28162079784476907,0,0,83.9688956098777
538,110,Georgia,Lexington,4/5/2016,CW 36106,8/13/2018,233,0.58,2197,27,637.33,110.15306864525881,22.16691086861647,7.3453691521303055,26.9784172872858,0.21746070671386614,0,0,78.76959086311581
539,943,Georgia,Midville,8/9/2012,GA-ALFG-1,4/15/2009,247,1.21,833,82,777.9,144.00094593969527,18.47599182386805,20.441001911192586,22.342641451759818,0.095333333,0,0,
540,111,Kentucky,Lexington,4/5/2017,Phoenix,5/8/2015,204,0.73,997,27,946.72,77.37617878452119,22.286313033150755,3.9436,15.91632653,0.378285714,0,0,97.38482397474588
541,94,Kentucky,Athens,10/10/2007,GA-505,5/10/2018,127,2.37,297,223,733.7,75.93223819497511,18.785817871516855,3.9436,28.479574307682228,0.2514914475754407,0,0,89.35809396710931
542,1181,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/19/2016,196,0.88,375,27,816.09,102.74851330605017,24.72189365393007,16.697180655110525,15.91632653,0.273091781380311,0,0,89.89481812057389
543,146,Georgia,Tifton,2/21/2008,PGI 529,8/20/2010,100,0.01,89,214,1261.64,41.1,27.48725,22.10580784687906,29.35983784255782,0.13768827939831596,0,0,
544,0,Kentucky,Athens,10/10/2007,AFX095005,12/5/2008,158,1.13,95,51,972.0,88.52917977824691,27.48725,9.491000212514898,17.55533314604302,0.11091478757487518,0,0,88.69352914038294
545,1279,Kentucky,Tifton,8/9/2012,Fierce,6/9/2016,224,0.95,656,62,799.76,124.80323555326018,24.25986268779589,3.9436,15.91632653,0.23803105837200877,0,1,100.0
546,1435,Kentucky,Lexington,8/9/2012,Bara 503,6/20/2010,256,0.53,703,33,474.65,77.02637045319022,24.434654763335626,9.940603226120192,30.399680389244807,0.24927027233897267,0,1,96.32817033733534
547,1679,Georgia,Tifton,11/1/2007,Phoenix,5/6/2008,122,0.01,89,236,706.14,41.1,22.194743305522678,23.033079343098123,28.82237111888252,0.1775332349528158,0,1,
548,1471,Kentucky,Lexington,8/9/2012,PGI 801,9/14/2017,209,0.62,598,192,564.38,84.73190354363047,23.397522031776603,15.940868386787605,28.102354496391072,0.33954817162996553,0,1,100.0
549,885,Kentucky,Lexington,4/5/2016,AM-09-600,11/20/2008,150,0.68,1638,27,769.89,41.1,22.46186846749344,3.9436,26.039782329550935,0.28231392245194054,1,1,97.55630784508494
550,291,Kentucky,Midville,4/5/2017,Caliber,6/13/2018,273,1.07,577,27,792.97,47.258154620810885,23.27675957332937,19.888637193863037,28.277225877093706,0.2666380770845285,0,0,99.6178201896833
551,1102,Kentucky,Lexington,3/31/2015,GA-505,5/2/2017,189,0.22,657,156,615.2,74.18667003503937,24.48592564028013,11.906889447395278,26.760254272326982,0.2876931521643735,0,0,100.0
552,1129,Kentucky,Athens,8/9/2012,Caliber,11/16/2012,222,1.33,142,27,1089.95,416.10287749488623,27.048053202883565,3.9436,30.22281278458933,0.16308786117429028,0,1,
553,969,Kentucky,Lexington,8/9/2012,BaraWet 501,8/13/2018,257,0.85,651,27,797.92,141.52406639910527,10.334895330951227,15.087555747060266,26.46275575078309,0.3722730798125615,0,1,94.39278714022531
554,1659,Georgia,Athens,3/31/2015,BaraWet 501,5/6/2008,322,0.01,514,40,928.09,69.04008118577936,23.76887035108473,22.08990983750937,26.975891159230457,0.3156173096076557,0,0,88.63580926902151
555,1265,Kentucky,Lexington,8/9/2012,Caliber,7/17/2014,154,0.83,201,27,920.33,60.31313036959175,23.418382153131866,3.9436,25.584264422496815,0.22393726558542665,1,0,89.19701044161256
556,396,Kentucky,Lexington,3/31/2015,GA-505,10/12/2010,133,0.83,416,32,675.88,215.03466238167624,23.25893024545345,18.361378316967297,26.789566131126044,0.3190081894287474,0,0,69.22106606582464
557,1201,Kentucky,Lexington,3/31/2015,4030,9/17/2015,158,1.18,287,27,629.87,139.77678811813786,25.98666982919838,3.9436,30.7977812565086,0.2770294588083279,0,0,95.62909052902923
558,147,Kentucky,Athens,10/10/2007,NF11ALF006,11/20/2008,259,1.34,271,198,1018.12,212.81756865940397,27.48725,17.669279742930726,32.523074497145764,0.21420104007522806,0,0,100.0
559,38,Georgia,Athens,11/1/2007,Attention II,4/7/2009,203,0.91,89,39,974.21,41.1,27.48725,18.71777491961184,32.16313998535665,0.14740651071911656,0,0,
560,0,Georgia,Athens,2/21/2008,Bara 503,6/6/2017,135,2.26,89,105,961.41,108.6475327144702,27.48725,22.639941609574134,33.53659091,0.09881276908830572,0,0,
561,979,Kentucky,Lexington,4/5/2017,Ameristand 403T Plus,6/13/2018,190,0.57,812,27,591.48,108.16687319976795,13.281582243025072,15.616122722565622,27.330887219128424,0.378285714,0,1,94.92732486377446
562,615,Georgia,Midville,2/21/2008,PGI 801,5/6/2016,125,0.22,216,27,702.55,73.91304172944652,25.139753907090554,5.340755859710689,31.598952399786395,0.13153961858040603,0,0,82.78321228569934
563,198,Georgia,Tifton,10/10/2007,Bulldog 805,9/18/2014,286,0.01,829,124,805.63,395.42822975326237,27.48725,4.067092918659533,30.757911381526775,0.1361995832458465,0,0,
564,1546,Kentucky,Lexington,8/9/2012,GA-ALFG-1,8/6/2009,271,0.85,2225,184,750.77,116.2678473245785,20.871550748794547,13.523061668405537,25.355921505447018,0.2595993422129752,0,0,99.34837298777414
565,861,Kentucky,Lexington,4/5/2017,Evermore,6/20/2008,254,0.91,922,41,1092.65,41.1,22.018896299516374,15.195449807355809,23.261926401724185,0.095333333,0,1,80.31437477580891
566,0,Georgia,Athens,2/21/2008,PGI 801,5/6/2008,174,0.49,89,32,1156.87,113.60123758486137,27.48725,19.815694031507267,25.88354182429488,0.18207740871549996,0,0,
567,673,Kentucky,Lexington,8/9/2012,Contender,12/5/2008,122,0.7,1609,27,787.05,222.9131759977777,20.568914335707774,15.712423352426036,25.53394117032906,0.36255548774631025,0,0,94.76098966227971
568,999,Kentucky,Lexington,8/9/2012,Attention II,9/16/2015,273,0.01,601,27,568.59,65.8635028079548,9.7902,16.308051830800864,25.967345691366564,0.25186104587503294,0,0,87.6421949823275
569,1405,Kentucky,Lexington,8/9/2012,Saranac AR,7/14/2016,149,0.09,2225,30,498.52,41.1,22.4806373623058,15.675809409959436,25.542542985081944,0.23748015031010633,1,0,86.32797762435683
570,0,Georgia,Lexington,4/5/2017,Phoenix,9/14/2017,236,0.68,89,36,1129.7,86.38282131900746,18.05712174575435,5.67581188083088,25.67040885277858,0.18694604694472922,1,0,93.807739416793
571,314,Georgia,Midville,10/10/2007,Hybri Force 700,8/12/2013,341,0.35,89,33,771.07,91.75384927838773,15.761529181384056,20.285755227300218,33.53659091,0.29956762452875585,0,1,80.1506697928709
572,1165,Georgia,Lexington,11/1/2007,TS 8031,6/11/2015,131,0.16,89,39,774.17,67.43818133207361,18.32347933729198,5.9938944792059585,22.94074149841634,0.10499440043441147,0,0,88.20776950406064
573,1568,Kentucky,Midville,11/1/2007,Contender,7/23/2008,101,0.45,121,195,761.42,41.1,20.510832327690746,4.494070089977244,15.91632653,0.21688374444450448,0,0,99.49916992159562
574,1153,Kentucky,Midville,10/10/2007,Contender,9/5/2008,156,1.18,89,27,762.54,61.21061789419772,18.26621441997766,19.46516884450661,27.204345755692668,0.23752396316814983,0,1,88.06375200256319
575,1565,Georgia,Midville,8/9/2012,GA-ALFG-1,7/30/2009,119,0.17,930,27,1003.64,106.00963685328044,27.48725,4.8498240642718144,27.975199277422234,0.285360880208288,1,0,89.49481405621091
576,1284,Kentucky,Lexington,8/9/2012,CW 36106,8/13/2018,278,1.06,1108,27,532.34,42.66376531262981,23.21237009331823,15.800847336824994,29.313830821232102,0.26593776745613423,1,0,100.0
577,545,Kentucky,Lexington,10/10/2007,Rebound 6XT,11/1/2010,213,0.64,1388,27,425.34,143.72310987247369,26.196054980067636,16.290833792095246,27.74877647762708,0.378285714,0,1,100.0
578,1197,Kentucky,Athens,4/5/2016,Contender,7/23/2008,258,0.01,423,193,743.27,95.44112291322324,27.48725,20.663813434657023,30.648558384371388,0.378285714,0,1,79.66209616773115
579,857,Georgia,Lexington,8/9/2012,TS 8031,7/16/2015,97,0.23,972,255,1235.21,236.2447022451177,16.564311769101437,5.19893848275155,27.218507068391123,0.12808752675157772,0,0,91.60678384591301
580,1293,Georgia,Tifton,10/10/2007,NF11ALF006,9/16/2013,228,0.89,368,218,1140.3,95.9738084457761,27.48725,23.15,25.635337892772096,0.1457444299728603,0,0,
581,1008,Kentucky,Lexington,8/9/2012,BaraWet 501,7/8/2017,228,1.8,1032,155,676.48,96.3570159687157,23.41073099455352,16.557351743318684,28.18719633467546,0.2576371938927594,0,0,74.15996419981695
582,0,Georgia,Athens,3/31/2015,CW 085028,8/12/2013,310,0.82,2225,77,756.2,83.85455429654616,25.473678745208527,22.461454206526877,15.91632653,0.3006404542598694,0,0,80.09049054619422
583,937,Kentucky,Lexington,2/21/2008,CW 35106,9/12/2018,254,1.24,89,32,905.38,63.79634327528852,24.634082833805923,3.9436,25.534162927602615,0.321016093299319,1,1,
584,925,Kentucky,Lexington,3/31/2015,4030,7/8/2017,251,1.34,89,27,1176.57,101.83788065640339,22.39830414027071,4.582691539482697,26.35538236030508,0.27292119391577935,0,0,88.54152671750283
585,1679,Kentucky,Lexington,8/9/2012,Hybri Force 600,6/6/2017,230,0.8,487,27,597.95,64.95342745929428,24.9984287379174,19.239759293003143,30.673089086747183,0.2643746864526146,0,0,79.61640654233958
586,1486,Kentucky,Athens,2/21/2008,Contender,9/15/2017,209,1.27,827,170,614.57,137.06226213372906,23.73786894692071,17.099662298997877,28.72869587818493,0.3462040570166675,0,0,94.5475814013051
587,9,Georgia,Athens,11/1/2007,Attention II,5/6/2009,266,0.63,248,232,806.74,237.12129178100304,27.48725,18.25704535993878,28.514810295466248,0.13373824745778717,0,0,
588,1096,Kentucky,Lexington,8/9/2012,Caliber,8/20/2010,207,0.44,1082,31,652.08,179.60697759226497,21.592949943923756,3.9436,26.706897937980663,0.2695493112982994,0,1,94.80571041378354
589,800,Kentucky,Tifton,11/1/2007,Ameristand 403T,12/7/2009,129,0.35,1565,28,437.69,184.92515354581624,16.394021104103366,3.9436,26.773189227254477,0.188216077734665,0,0,100.0
590,721,Kentucky,Lexington,10/10/2007,PGI 801,12/7/2009,186,1.44,735,212,664.86,42.46813541631093,16.77358016316791,18.70043215560649,17.09037681282663,0.27490743130556416,1,0,
591,0,Georgia,Tifton,3/31/2015,GA-505,7/30/2009,135,0.01,306,240,913.02,95.01822228664773,27.48725,12.761971962196224,28.289943583214633,0.19912122158622875,0,0,
592,427,Georgia,Midville,10/10/2007,Saranac AR,6/16/2010,152,0.76,1224,43,1261.64,52.77174961188535,27.48725,8.676311146689118,22.880490064322537,0.378285714,0,0,
593,0,Kentucky,Midville,10/10/2007,Bulldog 805,8/18/2016,325,0.01,488,245,762.0,120.45440345865447,22.461180522021362,15.01736660130571,26.887659967855917,0.2956924541122903,0,1,87.51176215597599
594,0,Georgia,Tifton,10/10/2007,GA-505,5/6/2008,245,0.36,89,276,1121.83,133.35230832607706,27.48725,4.845723758744915,22.08359958884485,0.16972395002437024,0,0,
595,240,Georgia,Lexington,8/9/2012,Attention II,6/6/2017,237,1.37,89,190,577.41,156.15147031346788,22.66428096529553,3.9436,28.593078190940236,0.1995270699925017,0,0,
596,0,Georgia,Tifton,2/21/2008,Hybri Force 600,9/18/2009,273,1.15,366,34,1085.22,87.99275983654867,27.274355264207177,9.019191900274675,17.967846313159775,0.178077556046273,0,1,
597,132,Kentucky,Lexington,3/31/2015,Bara 503,9/18/2014,138,1.47,89,85,897.65,89.29649601244537,11.332631319983479,19.00850810919271,28.212382659463433,0.3628394344346262,0,1,94.98957725661498
598,1317,Georgia,Lexington,3/31/2015,GA-ALFG-1,9/19/2016,341,1.22,1611,30,680.39,56.51181559478079,23.412451835958056,21.957895226587016,26.98920926012976,0.378285714,0,0,71.96624280673275
599,959,Kentucky,Lexington,11/1/2007,WL 365HQ,6/11/2018,134,1.68,384,27,690.13,262.64609586327396,27.48725,5.506311749571123,30.63896913803668,0.2767051358208714,0,0,100.0
600,6,Georgia,Tifton,2/21/2008,Hybri Force 600,6/18/2008,131,0.04,89,58,1092.54,116.98610097781378,27.48725,19.859950947487516,20.935896675691588,0.13434384809745198,0,0,
601,190,Georgia,Athens,8/9/2012,WL 365HQ,7/14/2016,127,0.01,450,37,881.66,195.90820625623135,16.912057630503845,9.244653440166559,27.55750081452862,0.1599484588750514,0,0,
602,8,Georgia,Athens,2/21/2008,Hybri Force 600,6/16/2010,282,2.09,1010,153,1229.64,122.99370723681977,16.640219952673608,23.017215227219083,33.53659091,0.23141456983413627,0,0,
603,0,Georgia,Athens,10/10/2007,PGI 909,8/14/2009,211,1.3,89,223,872.31,107.59033737225826,27.48725,4.787967612645663,24.10934969546503,0.13240837839507322,1,0,86.63771976718158
604,0,Georgia,Athens,4/5/2017,Evermore,7/10/2018,98,0.68,429,86,1217.93,107.28375686766451,26.630330220223055,4.03478619538007,15.91632653,0.20295948479951254,0,1,
605,0,Georgia,Tifton,11/1/2007,Hybri Force 600,5/8/2015,128,0.73,1095,138,1199.83,69.1120866126957,27.48725,23.15,20.11759122438575,0.09690169833520548,0,0,
606,972,Kentucky,Lexington,8/9/2012,Saranac AR,5/13/2013,204,1.35,176,27,687.37,115.08405018999636,20.612994618752598,12.865993073690783,28.978707748412138,0.32110025260626296,0,0,95.96353815019881
607,520,Kentucky,Athens,2/21/2008,Hybri Force 600,9/17/2015,250,0.39,196,40,911.34,71.88548646213602,26.58702859970961,20.288008809953222,29.569696101769573,0.10855386597842688,1,0,88.40131170389807
608,1554,Georgia,Lexington,8/9/2012,PGI 801,7/23/2008,250,0.16,499,218,904.24,96.0364306294819,15.123532937320443,7.383278996727495,26.18898318049914,0.378285714,0,1,92.39795279258728
609,1679,Kentucky,Lexington,8/9/2012,Hybri Force 700,5/6/2016,173,1.12,249,27,790.91,53.55373174193765,9.7902,17.36706847281179,25.89546212528569,0.33933273226888,0,1,99.85141959136297
610,1619,Kentucky,Tifton,8/9/2012,CW 085028,8/13/2018,187,1.7,1358,162,987.84,41.1,22.219189277172905,18.154107261098105,26.664133878505552,0.28227628664124665,1,0,79.30595148227098
611,249,Georgia,Athens,10/10/2007,BaraWet 501,8/13/2015,246,0.01,89,241,843.26,250.6789294549166,27.48725,23.07978100547831,31.60325721771705,0.192851116674369,0,1,
612,973,Georgia,Athens,8/9/2012,CW 36106,6/6/2017,247,0.01,89,27,1230.03,265.31010036538316,15.50150412903918,8.162322428762886,17.777053768326695,0.2938664995886668,0,0,89.75862058858395
613,758,Kentucky,Lexington,4/5/2016,Arc,11/16/2012,164,0.29,1554,279,723.79,53.2909621389617,22.598903756821834,16.330624792089825,15.91632653,0.3388307322495704,1,0,88.92321817789723
614,203,Georgia,Tifton,4/5/2016,CW 35106,6/9/2016,265,0.94,287,238,1215.84,121.15295246126496,27.48725,18.15974499730079,31.314329062946204,0.2164743484439348,0,1,
615,439,Georgia,Lexington,3/31/2015,Buffalo,5/10/2018,134,1.08,617,59,1238.31,122.32058412197436,22.107171212796022,19.722632001550995,17.350158459370387,0.24892215342135726,0,0,88.16840539169073
616,0,Georgia,Midville,8/9/2012,GA-505,9/15/2017,135,0.86,746,278,1211.74,117.51095513585152,27.48725,8.802517143332208,20.64007881419363,0.1987854778871015,0,0,
617,1220,Kentucky,Lexington,3/31/2015,Bara 503,10/12/2010,256,1.2,89,197,774.29,187.1675089160351,24.065548501584967,16.60821337901178,15.91632653,0.25279181425368563,1,0,88.35101207428772
618,0,Kentucky,Tifton,4/5/2017,4030,4/15/2009,111,0.9,297,46,802.8,105.5755804197021,25.106465548230254,16.69078291706599,28.02723432686622,0.2065553090800348,0,0,90.25818082998173
619,1516,Georgia,Lexington,2/21/2008,Bulldog 805,7/13/2016,219,0.5,89,222,586.2,173.5409534893123,18.035162614908007,18.324840208555496,33.53659091,0.23731765173173883,1,1,
620,1059,Kentucky,Lexington,4/5/2016,GA-505,11/1/2010,142,2.0,1563,183,771.58,41.1,21.441817691239024,10.207546132353343,29.367396059021623,0.378285714,0,1,100.0
621,286,Kentucky,Athens,10/10/2007,Arc,6/6/2017,255,0.22,89,137,982.46,197.3704556481241,27.16385838958002,18.476308772879804,33.53659091,0.095333333,0,0,88.70334271121975
622,925,Kentucky,Lexington,8/9/2012,Hybri Force 600,5/8/2014,252,0.63,403,78,745.08,133.74336643180857,17.302111195552907,17.463212426413907,22.279506031603738,0.1870601173084958,0,0,98.05740680357424
623,0,Georgia,Tifton,4/5/2016,Radiance HD,7/17/2015,239,0.18,879,27,685.18,100.12745944117769,15.696914051423047,9.788474002362404,29.410988401530933,0.1797948998664068,0,1,60.23269013022933
624,248,Georgia,Tifton,2/21/2008,Attention II,6/20/2008,253,0.38,163,89,852.48,41.1,26.37690839280909,17.459419854805994,30.57508919102799,0.16539868734281438,0,0,
625,1248,Kentucky,Athens,8/9/2012,FSG 415BR,5/2/2017,238,0.58,564,170,605.0,280.3472949984719,27.48725,18.747365899204233,26.579891270959305,0.18883136066306389,0,1,96.3858877631211
626,208,Georgia,Athens,2/21/2008,Bulldog 805,6/6/2017,243,1.64,105,92,872.46,46.013765617427765,27.48725,8.60320783228821,20.894496418239246,0.15866369653879642,0,0,
627,0,Kentucky,Lexington,4/5/2016,Saranac AR,5/10/2018,216,0.75,384,27,925.16,186.32853198208642,9.7902,10.591498031129962,27.427236957848493,0.2828102482821421,0,0,65.66398637692454
628,1167,Georgia,Lexington,10/10/2007,CW 085028,11/20/2008,101,0.82,1156,29,893.39,51.637689748988535,23.523911619734257,17.33635508767003,17.79401464040964,0.30549674477105154,0,0,93.88511411519971
629,1614,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,6/20/2008,178,0.54,89,29,937.51,41.1,26.77536993655917,4.701715481533265,29.08314303349909,0.095333333,1,0,71.81612886119511
630,863,Kentucky,Lexington,2/21/2008,Radiance HD,6/20/2008,126,0.01,173,47,913.37,240.33450736796706,19.93572999690381,10.551689288617213,28.059612097964553,0.095333333,1,0,95.94827484069465
631,858,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,8/17/2017,159,0.79,836,27,787.65,53.9059855506527,17.00200813903864,17.406367265825118,24.67635825100025,0.3282359045967021,1,0,90.781191456873
632,1052,Georgia,Athens,10/10/2007,Ameristand 403T,9/13/2010,165,0.75,882,78,913.56,126.41829560562229,27.335026297073405,12.303039457843452,22.187547500865946,0.095333333,0,0,53.703223851406804
633,1083,Georgia,Midville,2/21/2008,GA-497HD,8/8/2017,338,0.82,89,69,749.32,321.8451647728598,27.48725,13.280349279451451,17.3661804834426,0.33565780283323865,0,0,87.7815922717198
634,0,Georgia,Tifton,2/21/2008,Bulldog 805,11/1/2010,142,0.7,89,136,1261.64,88.67639681361334,27.48725,22.24246979052994,33.53659091,0.1829402571171868,0,1,
635,1263,Kentucky,Lexington,8/9/2012,Attention II,9/13/2010,268,0.78,1323,27,743.31,135.78187361826724,21.883732054591995,15.703828702606838,15.91632653,0.2978413805039836,0,0,93.16705000874327
636,0,Georgia,Midville,10/10/2007,Bara 503,8/14/2009,97,0.25,89,250,1176.95,117.27745852288123,27.48725,20.644115117648173,29.891211040335598,0.17482322478739848,0,0,
637,0,Georgia,Lexington,10/10/2007,Attention II,6/10/2014,267,0.44,89,45,1130.33,106.96243541124008,27.48725,3.9436,29.780999139961228,0.21013471666389294,0,0,
638,744,Georgia,Midville,4/5/2016,CW 085028,6/11/2015,256,1.0,938,27,758.91,179.42188116290657,27.48725,6.5154256584384305,28.59121185154459,0.19536674954383312,1,0,
639,1278,Kentucky,Athens,3/31/2015,TS 4010,9/19/2016,210,0.39,379,27,651.07,183.05094078842768,13.317011082545328,9.430036097640407,26.637290999880307,0.2808927851932783,0,1,94.27273343896742
640,786,Georgia,Midville,3/31/2015,AM-14-900,9/17/2015,234,0.9,712,193,812.84,81.04682497248325,10.642901111202299,17.53737544351182,29.74765103471931,0.35675421719661876,0,0,100.0
