Total Radiation (W/m^2),Total Rainfall (mm),Avg Min Temp (C),Avg Max Temp (C),Class
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,2
204365.85,1986.77,6.371832612,17.00424242,1
204365.85,1986.77,6.371832612,17.00424242,2
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
220702.91,2063.9,6.90857337,17.57595109,1
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
120654.92,1108.86,6.444035533,17.81994924,2
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
133530.36,1212.91,7.061194379,18.44625293,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
146726.56,1378.02,7.778311688,19.1375974,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
161171.53,1423.56,8.210921844,19.630501,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,2
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,2
297866.57,2811.76,5.510158103,16.04932806,2
297866.57,2811.76,5.510158103,16.04932806,2
297866.57,2811.76,5.510158103,16.04932806,2
297866.57,2811.76,5.510158103,16.04932806,1
297866.57,2811.76,5.510158103,16.04932806,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
310590.38,2968.34,5.923658071,16.46616046,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,1
323710.46,3057.78,6.306201479,16.86260628,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
333422.21,3177.75,6.632578616,17.15107817,0
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
233501.8,2194.04,5.513855263,16.81431579,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
247205.72,2351.24,6.029285714,17.32293233,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
258669.97,2432.13,6.430434258,17.73143546,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
271435.51,2521.06,6.890393519,18.18484954,1
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,1
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
125698.49,1697.43,5.4538,16.425175,2
136413.72,1886.48,6.284060325,17.20809745,2
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,2
136413.72,1886.48,6.284060325,17.20809745,2
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,2
136413.72,1886.48,6.284060325,17.20809745,1
136413.72,1886.48,6.284060325,17.20809745,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
147523.87,1973.19,6.531872411,17.57234466,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
161391.74,2137.18,7.770301205,18.68375502,1
