,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
360,Kentucky,Lexington,4/5/2016,4030,9/19/2016,249,1.98,130,1,3175.05,681.3,21.95770535,14.38073317,25.29809038,0.284818788
361,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/13/2018,250,3.33,130,1,3193.4,844.9,18.53161143,15.22161973,25.22330193,0.28813029
362,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/12/2018,258,7.79,1448,18,3353.5,616.5,23.07791058,12.93427112,25.58463013,0.295186681
363,Kentucky,Lexington,4/5/2016,4030,9/15/2017,252,1.3,896,304,3354.74,836.3,22.18374403,14.04691748,24.66219443,0.294978472
364,Kentucky,Lexington,8/9/2012,Saranac AR,9/12/2018,262,7.79,130,1,2003.56,804.1,20.15906692,15.33139969,25.77406374,0.311942157
365,Kentucky,Lexington,4/5/2017,CW 065030,9/16/2015,257,7.79,130,1,3233.95,507.8,20.29339831,16.18616879,25.49836092,0.30309837
366,Kentucky,Lexington,8/9/2012,CW 085028,9/19/2016,259,1.9,130,344,3311.38,560.5,18.97463008,12.61707097,25.67233736,0.2729625
367,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/17/2015,263,7.79,130,336,3378.74,1043.2,19.40734636,14.9055328,23.93700629,0.285979373
368,Kentucky,Lexington,8/9/2012,CW 085028,9/14/2017,260,3.46,269,314,3321.92,944.9,20.3704538,16.02675054,25.67242347,0.291698644
369,Kentucky,Lexington,4/5/2017,Contender,9/17/2015,262,3.29,2225,1,2064.31,737.5,19.65099887,16.53038657,29.25310714,0.291371233
370,Kentucky,Lexington,8/9/2012,AFX095026,9/13/2018,259,3.4,1433,341,3829.29,952.8,19.84174646,18.87832738,24.91061593,0.286897008
371,Kentucky,Lexington,3/31/2015,WL 365HQ,9/15/2017,263,5.01,456,376,4039.96,734.7,20.43392626,15.33982114,26.62851266,0.2729625
372,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,263,3.47,598,384,1873.48,565.3,19.91240906,16.23083844,26.70133891,0.292376193
373,Kentucky,Lexington,4/5/2016,Evermore,9/19/2016,259,2.72,130,1,3514.32,1043.2,19.07388153,13.3311716,26.34347535,0.273298897
374,Kentucky,Lexington,4/5/2016,Evermore,8/12/2013,263,7.79,948,293,3173.24,882.5,21.25685051,15.77702269,26.65916889,0.28373058
375,Kentucky,Lexington,4/5/2016,CW 085028,9/19/2016,262,6.82,130,357,3185.31,843.1,20.36890964,18.87832738,25.67425204,0.298378081
376,Kentucky,Lexington,8/9/2012,Evermore,9/14/2017,254,6.48,430,395,3022.4,684.4,18.45387441,16.46668624,25.6284353,0.288368347
377,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,263,5.02,1168,323,3004.82,1043.2,17.60733333,15.70799857,26.38756504,0.285179013
378,Kentucky,Lexington,4/5/2016,Saranac AR,9/15/2017,256,5.62,205,349,4227.96,725.5,21.97489717,14.84666692,28.495339,0.28989251
379,Kentucky,Lexington,8/9/2012,NF11ALF006,9/19/2016,247,2.53,2225,331,3277.48,828.6,23.52786504,16.70480611,26.20847168,0.291867984
380,Kentucky,Lexington,8/9/2012,AFX095005,9/13/2018,261,4.42,986,1,3354.1,640.2,23.55127868,15.8226335,25.52045891,0.291843258
381,Kentucky,Lexington,8/9/2012,GA-497HD,9/14/2017,261,4.71,1268,319,2193.55,764.5,21.45633425,16.3235861,26.71279249,0.291310351
382,Kentucky,Lexington,8/9/2012,AFX095005,9/16/2015,261,4.48,2225,1,3113.66,768.7,17.80186694,14.36194749,26.07540673,0.288582263
383,Kentucky,Lexington,8/9/2012,AFX095026,9/12/2018,262,6.03,2033,373,3148.38,906.2,21.46810591,15.8334755,26.00457696,0.287806621
384,Kentucky,Lexington,4/5/2017,Contender,9/14/2017,263,4.08,745,1,3349.41,844.3,23.79017857,12.61707097,25.23207533,0.285201961
385,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/14/2017,233,6.29,498,309,3217.84,869.8,18.31397027,16.78609204,26.17490327,0.2729625
386,Kentucky,Lexington,4/5/2016,4030,9/13/2018,261,6.1,2225,307,1856.67,800.3,20.30028278,15.76226919,29.25310714,0.287400328
387,Kentucky,Lexington,8/9/2012,AM-09-600,9/13/2018,261,1.3,1761,319,3310.88,809.4,19.27496644,16.26684502,28.82966961,0.279009137
388,Kentucky,Lexington,4/5/2016,Caliber,9/16/2015,261,6.73,2225,320,3439.08,809.1,18.1168705,15.41659895,24.89997239,0.291251003
389,Kentucky,Lexington,4/5/2016,Contender,9/19/2016,257,4.53,1123,378,1856.67,833.4,20.24317599,14.14169943,25.42149757,0.286632638
390,Kentucky,Lexington,8/9/2012,AM-09-600,9/15/2017,261,3.62,807,318,3570.52,974,19.607518,12.61707097,26.23518813,0.313480989
391,Kentucky,Lexington,8/9/2012,Radiance HD,9/15/2017,263,7.79,982,319,3667,814.1,18.45843733,15.51388459,26.56962368,0.29519311
392,Kentucky,Lexington,3/31/2015,Withstand,9/15/2017,263,4.95,1477,353,3065.17,1043.2,20.4822079,15.05229873,25.34235902,0.279119235
393,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/12/2018,260,4.52,1327,328,3466.21,720.4,19.27357844,16.22411769,25.24445739,0.295821276
394,Kentucky,Lexington,8/9/2012,GA-505,9/16/2015,263,5.85,130,303,3464.24,1029.5,23.76834013,18.87832738,26.3099039,0.296810143
395,Kentucky,Lexington,8/9/2012,BYS5028,9/16/2015,262,4.91,2225,320,4114.74,828.4,20.72032921,14.37808163,28.58228381,0.293819357
396,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,260,3.5,1648,299,3147.13,776.6,19.89285214,15.80405524,26.87432471,0.285246968
397,Kentucky,Lexington,8/9/2012,Saranac AR,9/13/2018,263,1.3,2225,328,3127.51,1034.6,20.15302754,12.61707097,28.70765987,0.290261008
398,Kentucky,Lexington,4/5/2016,AM-14-900,9/15/2017,261,6.49,785,318,3179.85,843.5,20.42126495,16.93705556,26.19886411,0.294158611
399,Kentucky,Lexington,8/9/2012,CW 065030,9/13/2018,258,5.53,134,326,3080.92,1043.2,20.00279724,15.01175124,26.20621309,0.291465209
400,Kentucky,Lexington,8/9/2012,CW 085028,8/12/2013,263,2.35,849,338,3494.49,1043.2,20.94687258,16.82290425,26.768763,0.279579696
401,Kentucky,Lexington,4/5/2016,Caliber,9/19/2016,260,7.24,1117,402,3094.28,854.8,23.01202605,16.5113053,25.73054497,0.275975313
402,Kentucky,Lexington,3/31/2015,AM-14-900,9/15/2017,258,3.47,941,354,3135.32,876,23.79017857,14.22333545,26.53510706,0.289183566
403,Kentucky,Lexington,3/31/2015,Saranac AR,8/20/2018,257,5.2,438,311,3193.81,800.7,21.49829709,15.87359618,26.0349853,0.297144764
404,Kentucky,Lexington,3/31/2015,Evermore,9/19/2016,259,2.74,918,307,4563.8,848,23.79017857,15.75661603,29.25310714,0.2729625
405,Kentucky,Lexington,4/12/2018,Caliber,9/14/2017,262,3.81,603,337,3691.37,810.7,23.79017857,15.41970358,25.6857416,0.298772811
406,Kentucky,Lexington,3/31/2015,Ameristand 403T,8/12/2013,263,4.53,2225,299,3012.23,764,19.82803921,14.48926229,27.82378476,0.2729625
407,Kentucky,Lexington,3/31/2015,AM-09-600,9/12/2018,262,3.32,1808,1,3922.61,955.6,21.5268902,16.37329872,26.8365254,0.293116524
408,Kentucky,Lexington,8/9/2012,Arc,9/14/2017,263,5.54,130,1,3261.47,499.6,18.22836476,14.25082074,25.7337117,0.290980541
409,Kentucky,Lexington,3/31/2015,Caliber,8/12/2013,259,4.48,363,306,3182.19,844.9,17.60733333,15.97450913,29.25310714,0.299038856
410,Kentucky,Lexington,4/5/2016,Arc,9/19/2016,257,7.79,130,345,3397.46,768.8,18.55808712,17.07582773,26.25636084,0.295348455
411,Kentucky,Lexington,8/9/2012,Caliber,8/12/2013,263,5.55,856,1,3349.11,840.6,21.93580832,16.51607062,25.95657353,0.280838792
412,Kentucky,Lexington,8/9/2012,GA-497HD,9/12/2018,256,3.56,632,336,3080.27,874.3,21.24386219,16.24197866,25.94767728,0.278157032
413,Kentucky,Lexington,4/5/2017,55V50,9/18/2014,240,1.3,1788,307,3278.88,1043.2,17.60733333,15.21106837,26.24536459,0.2729625
414,Kentucky,Lexington,4/5/2016,CW 065030,9/13/2018,255,1.3,2061,25,3214.12,835.6,20.21017879,16.47418452,25.4933627,0.295468948
415,Kentucky,Lexington,8/9/2012,Evermore,9/13/2018,262,1.47,1124,1,1856.67,718.9,21.04323482,15.57158744,29.25310714,0.297945929
416,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,261,4.48,1516,10,3115.11,765.3,20.35453963,14.82614422,26.6449105,0.289883471
417,Kentucky,Lexington,8/9/2012,Saranac AR,9/19/2016,262,7.2,1065,318,3264.84,767.7,22.7231059,15.71224599,25.86577316,0.281797219
418,Kentucky,Lexington,8/9/2012,4030,9/13/2018,261,6.65,130,337,3951.96,738.9,20.33368433,14.59628492,25.93010005,0.300121627
419,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,263,4.18,595,1,1856.67,863.8,23.79017857,12.82383782,26.20495205,0.305297486
420,Kentucky,Lexington,4/5/2016,Evermore,8/20/2018,260,6.73,1817,322,3727.4,636,20.31976465,16.02103571,27.02378004,0.285231831
421,Kentucky,Lexington,4/5/2016,CW 065030,9/15/2017,243,1.3,415,1,3108.02,789.7,21.94858253,16.14977805,25.74725412,0.273804452
422,Kentucky,Lexington,8/9/2012,Phoenix,9/12/2018,263,2,1943,343,3395.57,855.6,19.83798959,14.79976752,26.39358485,0.279036413
423,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,260,4.58,502,1,3486.4,805.9,23.27345725,18.87832738,25.9700254,0.290720628
424,Kentucky,Lexington,8/9/2012,Saranac AR,8/12/2013,263,2.02,1439,1,3147.15,819.9,21.10378811,14.92295273,25.97020126,0.274255278
425,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/19/2016,260,1.3,1476,312,3687.07,824.8,20.12666679,16.18505124,26.46691107,0.2729625
426,Kentucky,Lexington,8/9/2012,4030,9/19/2016,263,3.4,977,318,3024.08,840.3,19.33662503,16.02346739,25.4017293,0.275078078
427,Kentucky,Lexington,4/5/2016,Withstand,9/15/2017,263,4.67,1491,387,3344.59,1043.2,17.60733333,16.50437222,26.36668194,0.300109573
428,Kentucky,Lexington,8/9/2012,Contender,9/19/2016,263,3.7,2225,322,3329.63,699.9,23.79017857,15.33192879,25.46644378,0.291991939
429,Kentucky,Lexington,4/5/2017,AM-14-900,9/18/2014,263,5.31,705,1,3104.16,1043.2,19.82389985,15.09483868,25.92426143,0.290450061
430,Kentucky,Lexington,4/5/2016,4030,9/13/2018,263,4.27,1656,355,2067.64,780.1,19.30303943,15.48051399,25.76103449,0.2729625
431,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,261,6.92,2180,1,3481.41,819.1,19.34118701,16.40058813,29.25310714,0.273346622
432,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/16/2015,263,3.85,881,374,3466.78,843.8,21.59561186,15.64423948,26.01341664,0.299316395
433,Kentucky,Lexington,4/5/2016,GA-505,9/14/2017,263,4.57,341,325,3511.97,805.3,18.45308962,15.31540223,25.93092678,0.289840807
434,Kentucky,Lexington,8/9/2012,Withstand,9/14/2017,263,5.04,1020,379,1876.74,831,20.84401508,16.83987494,25.93952605,0.297568522
435,Kentucky,Lexington,8/9/2012,CW 065030,9/13/2018,257,2.53,142,1,3161.02,980.9,18.70942099,16.26377435,26.9384178,0.292880639
436,Kentucky,Lexington,4/5/2016,FSG-426,9/15/2017,263,2.44,1431,362,3180.96,722.4,23.79017857,14.9254637,26.46679739,0.280783598
437,Kentucky,Lexington,8/9/2012,Ameristand 427TQ,9/15/2017,261,2.88,130,381,3309.49,793.9,19.86003118,13.21679308,25.41354902,0.275973752
438,Kentucky,Lexington,4/5/2016,CW 085028,9/15/2017,257,2.73,795,394,1856.67,1043.2,21.96406521,16.25187643,25.0172536,0.31081543
439,Kentucky,Lexington,8/9/2012,Caliber,9/19/2016,258,2.62,695,314,3154.4,755.4,17.60733333,12.61707097,26.52811945,0.282794929
440,Kentucky,Lexington,3/31/2015,GA-ALFG-1,9/18/2014,259,2.03,1436,354,3656.15,861.4,17.60733333,13.94010283,24.06393479,0.285198138
441,Kentucky,Lexington,4/5/2016,Evermore,9/13/2018,263,6.1,340,334,3543.52,734.2,19.97189923,16.2730276,26.02912807,0.27407649
442,Kentucky,Lexington,4/5/2016,4030,9/16/2015,255,3.02,2225,311,3534.89,830,17.60733333,15.8352961,26.46853575,0.281862889
443,Kentucky,Lexington,8/9/2012,GA-ALFG-1,9/19/2016,263,4.64,540,306,3162.55,826.6,19.60080305,13.46674136,29.25310714,0.284713338
444,Kentucky,Lexington,8/9/2012,LS 905,9/14/2017,230,3.34,1578,361,3404.95,776.4,20.44083975,18.73504402,25.81743841,0.293918799
445,Kentucky,Lexington,4/5/2016,AM-14-900,9/16/2015,263,3.42,2225,1,3232.09,1040.8,20.6155318,18.87832738,29.25310714,0.286275761
446,Kentucky,Lexington,4/5/2016,GA-497HD,9/15/2017,256,3.06,1483,352,2137.44,817.2,20.46774194,15.60890894,25.6509366,0.285733962
447,Kentucky,Lexington,8/9/2012,Fierce,9/15/2017,262,3.92,1185,55,3227.3,759.3,20.4784094,18.85511765,26.12794771,0.295203298
448,Kentucky,Lexington,8/9/2012,55V50,9/12/2018,251,3.02,166,326,3338.03,876.6,20.7594958,14.14349137,26.17682779,0.293034553
449,Kentucky,Lexington,8/9/2012,55V50,9/16/2015,253,3.4,2072,330,3247.54,774.1,23.79017857,18.87832738,25.98916054,0.288952026
450,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/15/2017,263,6.49,1956,53,1856.67,900,19.7313041,15.70995589,26.2108839,0.298536656
451,Kentucky,Lexington,3/31/2015,Ameristand 403T Plus,9/17/2015,263,6.71,1280,402,3551.04,927.4,23.79017857,14.88096475,25.92015902,0.283321822
452,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,263,4.66,340,325,3022.51,404,20.46519837,16.12486986,25.97261356,0.307978991
453,Kentucky,Lexington,8/9/2012,CW 085028,9/14/2017,263,4.39,2225,366,3540.89,879.3,23.79017857,15.74717627,25.89100295,0.297433114
454,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/15/2017,263,5.6,1057,359,3229.75,813.8,20.83509253,15.75653499,26.5859161,0.287383676
455,Kentucky,Lexington,8/9/2012,Fierce,9/13/2018,263,6.8,130,306,3390.48,916.9,20.23365109,18.87832738,26.27041398,0.2897421
456,Kentucky,Lexington,8/9/2012,CW 065030,9/12/2018,263,6.93,1732,336,3127.83,804.3,21.08134997,17.20199625,29.25310714,0.290813669
457,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,1.49,2059,308,3173.91,555.8,19.69415179,15.98749388,26.1866053,0.292225246
458,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,8/20/2018,262,4.56,302,352,3005.7,821.7,21.92175712,16.5542136,25.61002806,0.292664804
459,Kentucky,Lexington,4/5/2016,Contender,9/15/2017,260,6.35,432,354,1856.67,697.1,22.60580185,16.02783226,26.3904088,0.278536078
460,Kentucky,Lexington,4/5/2016,Saranac AR,9/18/2014,249,2.77,279,315,3326.61,792.6,22.56484769,16.10994151,26.64213373,0.290125449
461,Kentucky,Lexington,3/31/2015,Caliber,9/17/2015,263,6.15,878,349,3101.73,884.3,22.24975185,12.89054126,25.88523324,0.291156074
462,Kentucky,Lexington,8/9/2012,AFX095026,9/13/2018,260,6.3,706,393,3131.06,711.3,18.99122312,16.75364984,26.02973812,0.276265243
463,Kentucky,Lexington,3/31/2015,Saranac AR,9/17/2015,259,1.3,1470,321,3658.12,711.7,19.91042022,15.34076389,25.67873405,0.299884074
464,Kentucky,Lexington,8/9/2012,Ameristand 403T Plus,9/18/2014,258,4.22,1547,350,4652.53,793.5,20.58257805,15.95458384,25.90286011,0.27669192
465,Kentucky,Lexington,8/9/2012,55V50,8/12/2013,263,4.82,555,301,3278.95,876,19.1487271,16.26799537,26.12153939,0.291767004
466,Kentucky,Lexington,8/9/2012,Phoenix,9/15/2017,263,7.79,1680,306,3126.41,825.2,17.60733333,16.58357213,26.35628536,0.290060657
467,Kentucky,Lexington,4/12/2018,Buffalo,9/13/2018,261,5.67,2225,324,3118.6,799,18.43442421,13.38476071,26.35505265,0.278458491
468,Kentucky,Lexington,8/9/2012,Phoenix,9/17/2015,259,5.24,973,1,3411.41,807.2,20.64333173,16.18808047,25.31074135,0.288093345
469,Kentucky,Lexington,4/5/2016,GA-505,9/14/2017,255,1.3,850,65,3766.28,780.9,23.79017857,15.98649049,25.51158991,0.275943282
470,Kentucky,Lexington,4/5/2016,Ameristand 403T,9/14/2017,256,4.64,521,1,4358.42,801.1,20.38609721,15.47492301,25.72262697,0.277941152
471,Kentucky,Lexington,8/9/2012,Buffalo,9/18/2014,263,5.89,1142,1,3146.9,816.7,20.31779905,16.37269857,26.02768114,0.306801853
472,Kentucky,Lexington,4/5/2017,Ameristand 427TQ,9/16/2015,260,3.19,2225,344,3508.26,807.7,23.79017857,18.87832738,25.71512637,0.294768988
473,Kentucky,Lexington,4/5/2017,Buffalo,9/16/2015,263,7.5,433,363,3073.7,809.3,20.32591376,14.3476816,28.94610071,0.290164703
474,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/12/2018,263,5.17,1388,59,3360.61,699.6,20.01497572,16.75222648,27.8960635,0.283855982
475,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,263,1.46,539,1,3416.05,632.8,23.79017857,14.87321503,25.9591306,0.289835981
476,Kentucky,Lexington,3/31/2015,NF11ALF006,9/19/2016,257,4.81,1962,1,2091.31,796.2,19.13506456,16.40233115,26.42006289,0.297595252
477,Kentucky,Lexington,4/5/2017,Withstand,9/12/2018,263,6.3,1741,397,3477.69,860.8,21.6523908,16.64592914,22.73853014,0.313480989
478,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,262,2.08,372,1,3412.89,882.9,23.61498983,15.69545741,24.37209263,0.296236687
479,Kentucky,Lexington,3/31/2015,4030,9/12/2018,261,4.2,828,311,2320.58,841.1,21.15164626,15.73436416,26.31743756,0.292839286
480,Kentucky,Lexington,4/5/2017,Withstand,9/12/2018,258,5.78,2005,360,3486.51,1043.2,17.60733333,16.37934188,25.7066734,0.289713646
481,Kentucky,Lexington,4/5/2016,GA-505,9/18/2014,254,2.92,1469,3,3000.27,994.4,20.91082986,15.77960292,24.94029896,0.295818941
482,Kentucky,Lexington,4/5/2016,Saranac AR,9/14/2017,263,2.81,533,1,3335.7,756.4,23.5768546,16.65837166,26.17001415,0.294005762
483,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,263,4.5,2225,314,3551.65,796.1,20.13994619,15.89274074,26.61867028,0.294107868
484,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,262,2.83,578,394,3117.55,722.4,21.35983047,15.46357599,26.35880619,0.313480989
485,Kentucky,Lexington,4/12/2018,CW 085028,9/14/2017,256,3.64,768,352,1856.67,656.7,23.07643103,15.62469586,26.73884785,0.276020043
486,Kentucky,Lexington,8/9/2012,CW 065030,9/19/2016,262,4.28,1492,1,3070.87,1043.2,22.33926188,14.42484472,24.78169988,0.298946981
487,Kentucky,Lexington,3/31/2015,Evermore,9/14/2017,257,5.21,130,1,3290.94,856.9,19.28433362,14.78520352,25.73698947,0.28297505
488,Kentucky,Lexington,8/9/2012,Ameristand 403T,9/13/2018,262,2.44,749,326,3082.01,793.6,18.59330903,15.98064976,29.25310714,0.297774246
489,Kentucky,Lexington,4/12/2018,Contender,9/12/2018,263,5.54,966,367,3215.12,1043.2,19.94679708,16.70117545,26.04763982,0.28782037
490,Kentucky,Lexington,8/9/2012,Buffalo,9/15/2017,257,1.3,1555,371,3278.7,702.3,23.21090882,15.91494299,25.8755625,0.285554574
491,Kentucky,Lexington,4/5/2016,CW 065030,9/17/2015,252,3.37,1292,1,3125.53,802.8,19.60778259,14.92232226,25.43558618,0.279014605
492,Kentucky,Lexington,8/9/2012,Radiance HD,9/12/2018,259,3.12,970,1,3293.33,569.9,19.11542909,16.45288575,26.46057638,0.297075208
493,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/19/2016,262,7.79,130,26,3735.86,720.6,17.60733333,15.59701651,24.96109919,0.274879887
494,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/13/2018,243,1.3,2225,319,3370.58,566.6,20.63074916,16.88753681,26.84928869,0.293286697
495,Kentucky,Lexington,4/5/2016,55V50,9/19/2016,258,2.65,151,333,3026.72,801,18.12865744,14.07344,25.56334095,0.294536582
496,Kentucky,Lexington,8/9/2012,AM-14-900,9/12/2018,263,6.6,1290,359,3238.18,865.9,23.13979216,18.824617,26.57177473,0.286740747
497,Kentucky,Lexington,8/9/2012,AM-14-900,8/12/2013,263,4.62,660,1,3503.75,751.1,23.79017857,18.87832738,25.95011423,0.290063888
498,Kentucky,Lexington,8/9/2012,GA-505,9/19/2016,263,6.53,484,1,3047.32,834.6,20.33919895,18.87832738,25.93555951,0.290873726
499,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,262,2.86,482,292,3473.21,815.2,20.66969968,15.82791705,23.71703237,0.294194178
500,Kentucky,Lexington,3/31/2015,Fierce,9/18/2014,263,4.16,2225,1,2983.8,819.3,20.84674621,18.87832738,26.52756514,0.275457443
501,Kentucky,Lexington,8/9/2012,FSG 415BR,8/12/2013,263,3.63,446,1,3480.01,869.7,21.07347543,15.23541735,25.69975336,0.279055136
502,Kentucky,Lexington,4/5/2016,Contender,9/13/2018,263,3.39,1574,321,3273.11,555.6,19.95102558,15.5519622,26.2926056,0.279039638
503,Kentucky,Lexington,4/5/2016,Evermore,9/16/2015,260,5.6,1042,345,3274.94,838.2,18.48314057,15.70619253,26.31751652,0.2729625
504,Kentucky,Lexington,8/9/2012,Caliber,9/13/2018,263,4.37,563,1,3163.99,673.6,19.1790346,14.61747413,26.47660819,0.285032869
505,Kentucky,Lexington,3/31/2015,AM-14-900,9/15/2017,255,3.2,1394,346,3503.79,908.2,19.77926635,18.30907918,26.46949244,0.297931802
506,Kentucky,Lexington,4/12/2018,WL 365HQ,9/14/2017,263,4.32,748,314,3257.09,675.5,18.51489506,18.87832738,26.62266125,0.2729625
507,Kentucky,Lexington,4/5/2016,Fierce,9/15/2017,253,2.87,2108,322,2960.29,879.7,22.69788599,13.91514708,25.55430525,0.288478612
508,Kentucky,Lexington,3/31/2015,Radiance HD,9/15/2017,263,2.16,2225,296,3267.84,949.5,19.5203455,15.20854208,26.50729342,0.282603953
509,Kentucky,Lexington,4/5/2016,Contender,9/12/2018,263,1.3,1659,306,3524.45,832.6,21.54222282,18.87832738,29.25310714,0.2729625
510,Kentucky,Lexington,8/9/2012,GA-497HD,9/16/2015,256,3.92,2225,351,3555.44,816.4,23.79017857,15.36373153,25.75275712,0.2729625
511,Kentucky,Lexington,4/5/2016,Withstand,8/12/2013,259,2.39,328,330,3075.76,787.2,19.54952745,12.61707097,24.91217041,0.296624447
512,Kentucky,Lexington,4/5/2016,Withstand,9/17/2015,262,5.38,581,361,3377.51,795.6,19.85263994,18.87832738,26.07332337,0.290679255
513,Kentucky,Lexington,4/5/2016,Radiance HD,9/14/2017,263,3.81,1085,332,3044.43,684.8,22.18927495,13.83554611,26.29478259,0.2738286
514,Kentucky,Lexington,8/9/2012,Withstand,9/17/2015,263,3.37,1479,348,3489.13,843.7,19.6719641,18.87832738,26.52389264,0.288549684
515,Kentucky,Lexington,8/9/2012,GA-505,9/15/2017,253,3.4,1184,346,4333.93,770.9,20.08668156,16.21543015,26.26403696,0.289987922
516,Kentucky,Lexington,8/9/2012,Contender,9/13/2018,256,3.76,2225,1,3043.67,808.3,21.53125525,15.49487666,25.42971777,0.292089039
517,Kentucky,Lexington,4/5/2016,Ameristand 427TQ,9/18/2014,256,2.51,1424,324,2964.83,848.2,20.6180723,12.93685583,25.91232464,0.274030001
518,Kentucky,Lexington,4/5/2017,Withstand,9/15/2017,258,3.55,2225,393,3393.97,1043.2,18.45576399,14.78962087,29.25310714,0.294665788
519,Kentucky,Lexington,4/5/2017,Saranac AR,9/19/2016,259,3.97,1355,87,3276.23,866.8,23.24969799,14.4712452,26.61761937,0.280704291
520,Kentucky,Lexington,8/9/2012,Fierce,9/18/2014,262,1.3,1695,331,3373.76,797,22.59905922,14.01412129,25.43451713,0.289970028
521,Kentucky,Lexington,8/9/2012,Phoenix,9/16/2015,263,3.61,1959,1,4600.28,782.7,21.10855787,16.60209156,29.25310714,0.284762367
522,Kentucky,Lexington,8/9/2012,4030,9/13/2018,261,1.75,130,21,3208.2,858.1,19.39804299,18.87832738,26.08907453,0.285337424
523,Kentucky,Lexington,8/9/2012,Fierce,9/12/2018,260,4.59,639,401,3474.44,802.9,21.38666295,15.76897783,25.79263667,0.278905049
524,Kentucky,Lexington,3/31/2015,Caliber,9/15/2017,262,5.48,353,394,3928.31,939,20.02968346,16.45638203,26.15968781,0.2729625
525,Kentucky,Lexington,4/12/2018,AM-14-900,9/17/2015,260,2.92,2100,1,3350.74,753,20.5298999,16.19493797,25.49305788,0.30115902
526,Kentucky,Lexington,3/31/2015,55V50,9/19/2016,263,6.72,2225,1,3331.91,854,19.67273392,16.99502208,29.25310714,0.292815912
527,Kentucky,Lexington,4/5/2016,Saranac AR,9/19/2016,261,5.18,875,1,3364.42,840.7,23.79017857,14.80088018,26.3311575,0.2729625
528,Kentucky,Lexington,4/5/2016,Fierce,9/15/2017,260,2.35,1508,337,3448.33,854.5,17.84887899,18.87832738,26.47629654,0.27968399
529,Kentucky,Lexington,8/9/2012,Rebound 6XT,9/13/2018,261,5.79,1640,355,3299.16,859.8,23.49457683,16.19301032,26.05741711,0.2729625
530,Kentucky,Lexington,4/5/2016,GA-ALFG-1,9/15/2017,258,5.23,2225,342,2115.84,790.7,22.66478667,18.4075151,26.11719425,0.2729625
531,Kentucky,Lexington,3/31/2015,AFX095005,9/12/2018,252,2.98,201,337,1856.67,682.1,20.08764922,15.32968511,26.08880663,0.296111259
532,Kentucky,Lexington,8/9/2012,Caliber,9/12/2018,257,3.39,130,24,3427,648.5,21.46719251,16.15405962,26.08215383,0.280017111
533,Kentucky,Lexington,4/5/2016,Ameristand 403T Plus,9/13/2018,263,5.45,603,326,4491.38,847.3,21.33751236,18.87832738,26.75448,0.2729625
534,Kentucky,Lexington,8/9/2012,Caliber,9/15/2017,263,5.19,130,70,3245.42,644,20.73442203,15.46450513,24.6950343,0.277837703
535,Kentucky,Lexington,8/9/2012,Arc,9/14/2017,263,3.47,200,1,3224.27,948,17.60733333,14.64358613,24.63641202,0.273439734
536,Kentucky,Lexington,4/5/2017,Contender,9/12/2018,263,4.67,130,341,3506.25,736.4,23.79017857,15.80413045,25.70682428,0.290177914
537,Kentucky,Lexington,4/5/2016,BYS5028,9/16/2015,259,3.04,2007,367,2974.31,480.6,21.6982158,14.61715988,24.9411668,0.275622248
538,Kentucky,Lexington,3/31/2015,Caliber,9/13/2018,263,6.4,258,307,3603.07,859.5,19.11907207,16.88447264,29.25310714,0.278538697
539,Kentucky,Lexington,4/5/2017,GA-505,9/12/2018,260,1.3,2225,315,4482.72,797.3,17.75466041,17.12897632,25.58728374,0.295586068
540,Kentucky,Lexington,8/9/2012,55V50,9/16/2015,261,5.77,922,1,3328.45,773.8,17.60733333,16.64531693,25.30742875,0.286939435
