,id_no,State,City,Date Sown,Variety,Date of Cut,Julian Day,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Total Radiation (MJ/m^2),Total Rainfall (mm),Avg Air Temp (C),Avg Min Temp (C),Avg Max Temp (C),Avg Soil Moisture (%)
1107,1107,Georgia,Tifton,2/21/2008,Attention II,11/20/2008,341,2.63,644,32,5247.12,811.6289522645211,30.03938502,15.692692999999998,31.31110184,0.6722131990000001
1108,1108,Georgia,Tifton,11/1/2007,Hybri Force 700,11/17/2010,341,4.03,419,2,4017.63,599.974,138.9297511,105.98888659999999,60.26129283,0.20932976498003822
1109,1109,Georgia,Tifton,2/21/2008,GA-505,8/14/2009,328,4.82,697,114,4123.17,634.3838783485719,138.9297511,28.021394554634945,36.32681042,0.2682465493580452
1110,1110,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,341,5.53,436,102,3400.1,695.1875889659536,20.58125727,17.3430768662856,26.19026488,0.6722131990000001
1111,1111,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,2.27,637,390,4464.37,1323.896,36.94793588,31.686358455440267,44.31946385,0.6722131990000001
1112,1112,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,340,5.54,770,127,4618.68,786.717959295876,37.36002117,18.82636915343758,26.19026488,0.12349077038515581
1113,1113,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,318,3.72,617,56,3400.1,737.6271960954577,34.26232206,33.65611261102934,26.19026488,0.6326038025367315
1114,1114,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,302,3.45,264,6,3886.14,1188.9333374740654,21.39070533,35.35315959884151,26.19026488,0.3011254308894913
1115,1115,Georgia,Midville,11/1/2007,GA-505,12/7/2009,341,4.64,722,45,3860.31,599.974,138.9297511,15.692692999999998,27.91272687,0.14905236058311888
1116,1116,Georgia,Midville,2/21/2008,TS 8031,11/20/2008,341,6.03,609,356,3400.1,599.974,20.58125727,105.98888659999999,26.19026488,0.1826862039438492
1117,1117,Georgia,Midville,2/21/2008,GA-505,11/11/2008,335,2.27,589,3,5022.53,1254.0572953815497,20.58125727,15.692692999999998,47.82037324,0.37149422778324953
1118,1118,Georgia,Tifton,11/1/2007,Bara 503,11/11/2008,321,4.35,714,276,4236.78,1076.2882301590373,45.91673669,30.257316169236894,26.19026488,0.6691953203455606
1119,1119,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,319,2.46,264,0,5215.0,693.6679586556753,39.51559418,105.98888659999999,26.19026488,0.4612083199061399
1120,1120,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,3.67,701,0,4454.81,1323.896,130.0996863,15.692692999999998,51.22447769,0.57587602229013
1121,1121,Georgia,Midville,2/21/2008,Hybri Force 700,11/20/2008,335,6.03,649,323,5094.58,599.974,20.58125727,100.94285554098694,26.19026488,0.6722131990000001
1122,1122,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,319,2.27,632,131,4982.32,606.294194207511,20.58125727,19.438066390026343,26.19026488,0.6722131990000001
1123,1123,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,341,2.92,553,124,3967.44,599.974,21.52956034,105.98888659999999,63.29438175,0.2360110369504124
1124,1124,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,341,2.27,710,0,4987.74,668.9629283172642,26.89838854,15.692692999999998,147.24099212,0.5695450159424917
1125,1125,Georgia,Midville,2/21/2008,GA-505,12/7/2009,339,3.76,571,312,4272.84,731.7418824443791,20.58125727,27.338787190301808,32.40611636,0.224855893083719
1126,1126,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,332,2.79,1000,390,4080.59,997.0532773033761,20.58125727,105.98888659999999,26.19026488,0.18937581174990303
1127,1127,Georgia,Midville,11/1/2007,Bulldog 805,8/14/2009,341,2.43,529,0,3400.1,1323.896,20.58125727,15.692692999999998,176.8482793,0.652364284333254
1128,1128,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,330,5.73,264,311,4497.19,599.974,20.58125727,32.09515980594865,26.19026488,0.20970834657672338
1129,1129,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,308,3.32,587,224,5320.75,1323.896,30.49336497,27.015207649921308,26.19026488,0.6722131990000001
1130,1130,Georgia,Tifton,11/1/2007,Hybri Force 600,12/7/2009,335,5.81,264,24,3400.1,809.9201430265593,44.81086402,15.692692999999998,32.71836539,0.5932165522747466
1131,1131,Georgia,Midville,2/21/2008,PGI 801,11/11/2008,302,3.07,1000,0,4236.15,1190.519361107452,30.61740679,71.7379251624223,26.19026488,0.4082606762050424
1132,1132,Georgia,Tifton,11/1/2007,BaraWet 501,11/20/2008,332,2.27,571,0,3400.1,1275.204149792142,43.46193095,15.692692999999998,41.28227786,0.116674048
1133,1133,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,341,2.27,647,390,3400.1,599.974,41.84905648,15.701248368733317,35.10341842,0.6722131990000001
1134,1134,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,2.92,460,224,4291.32,649.6114548659169,20.58125727,22.25777380795597,45.39373254,0.22910781126062207
1135,1135,Georgia,Midville,2/21/2008,PGI 909,11/17/2010,319,3.0,264,390,3400.1,863.5230541089677,45.49805776,105.98888659999999,33.83407284,0.6722131990000001
1136,1136,Georgia,Tifton,2/21/2008,BaraWet 501,11/11/2008,341,2.99,597,96,3415.29,767.2238543112038,31.46151203,105.98888659999999,62.22567243,0.29632433301746697
1137,1137,Georgia,Tifton,2/21/2008,Bulldog 805,11/11/2008,341,2.48,606,0,4990.62,599.974,20.58125727,105.98888659999999,26.19026488,0.5033941795706387
1138,1138,Georgia,Tifton,2/21/2008,TS 8031,12/7/2009,341,2.48,632,222,5100.9,1323.896,47.13416142,18.998082548918397,26.19026488,0.2907276935125178
1139,1139,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,320,2.27,586,390,3824.82,1241.4007159739433,25.95469516,105.98888659999999,57.4233413,0.6252489119817027
1140,1140,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,341,2.6,958,99,5320.75,1323.896,20.58125727,35.01309824262076,26.19026488,0.44104951709388496
1141,1141,Georgia,Tifton,2/21/2008,PGI 801,8/14/2009,323,4.26,701,0,5260.41,750.8211350371463,40.50326991,28.819566228006284,29.93437099,0.6722131990000001
1142,1142,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,3.87,264,363,4805.47,717.6091995348207,23.09483784,26.776308370541592,26.19026488,0.1187305587765971
1143,1143,Georgia,Tifton,2/21/2008,Bara 503,11/11/2008,299,5.64,318,390,5207.44,750.6555003999227,20.58125727,36.526127012025604,26.19026488,0.1866576113568561
1144,1144,Georgia,Tifton,11/1/2007,BaraWet 501,12/7/2009,328,5.79,600,151,3611.67,880.5230717837323,26.13359628,103.6971091905378,26.19026488,0.17749414755315074
1145,1145,Georgia,Tifton,11/1/2007,PGI 801,11/17/2010,318,4.15,274,87,5320.75,682.2808358686274,20.58125727,15.692692999999998,48.57730127,0.6722131990000001
1146,1146,Georgia,Midville,2/21/2008,Hybri Force 600,11/11/2008,341,3.69,684,390,3400.1,1309.5368367600533,55.38268642,15.692692999999998,26.19026488,0.6722131990000001
1147,1147,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,237,4.52,706,178,5070.81,599.974,20.58125727,25.52216108094065,176.8482793,0.2340343601623152
1148,1148,Georgia,Midville,2/21/2008,Attention II,11/17/2010,323,4.02,803,72,5108.62,622.5970010142643,20.58125727,15.692692999999998,26.19026488,0.5979654599036855
1149,1149,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,341,4.24,831,196,4286.14,699.6115279130495,31.97287656,15.692692999999998,54.94976334,0.31779906590499407
1150,1150,Georgia,Midville,2/21/2008,Attention II,11/17/2010,322,3.39,758,0,5033.13,733.7626299415158,20.58125727,15.692692999999998,38.49829035,0.6415541134071497
1151,1151,Georgia,Tifton,11/1/2007,Bara 503,12/7/2009,311,3.98,510,0,4222.32,624.4043770970749,22.69273413,105.98888659999999,56.03762321,0.6448264192516798
1152,1152,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,330,6.03,712,29,3400.1,599.974,32.69957177,105.98888659999999,144.86495575,0.11716207399860278
1153,1153,Georgia,Midville,11/1/2007,PGI 909,11/11/2008,341,4.84,748,198,5104.4,1078.8668688498165,36.63420967,26.74529309089019,53.38190774,0.22170406373530205
1154,1154,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,341,5.6,534,323,4788.4,1057.6513463279682,39.08309252,23.668049973358166,26.19026488,0.6722131990000001
1155,1155,Georgia,Midville,11/1/2007,PGI 909,12/7/2009,341,3.09,901,82,4511.81,684.1001145435856,34.85336825,19.218863226152315,176.8482793,0.5770035535556131
1156,1156,Georgia,Tifton,2/21/2008,CW 36106,11/20/2008,341,2.88,735,181,3524.08,599.974,119.37048824,105.98888659999999,40.78878878,0.6722131990000001
1157,1157,Georgia,Tifton,11/1/2007,TS 8031,11/11/2008,339,2.27,975,0,5243.97,1134.4949267983532,43.82438744,28.010668557384484,176.8482793,0.21542132228616423
1158,1158,Georgia,Tifton,2/21/2008,Hybri Force 600,8/14/2009,295,3.81,828,12,4984.41,702.6308688085096,43.31992972,30.980954410001473,26.358688,0.5921459678369958
1159,1159,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,341,2.27,566,0,5275.86,599.974,20.58125727,27.114579727547465,53.27361016,0.6722131990000001
1160,1160,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,2.91,483,390,4065.66,1323.896,20.58125727,15.692692999999998,49.35767403,0.22995581501834123
1161,1161,Georgia,Tifton,2/21/2008,Hybri Force 700,12/7/2009,320,3.27,628,390,4039.09,1124.692006063394,138.9297511,105.98888659999999,43.9278398,0.17596687811253076
1162,1162,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,341,4.21,617,108,3954.89,617.0461155683967,20.58125727,26.827338221081973,26.19026488,0.3796576441137706
1163,1163,Georgia,Tifton,11/1/2007,Attention II,11/17/2010,341,2.92,700,352,4754.92,680.8787584873331,38.82828429,105.98888659999999,27.34744531,0.116674048
1164,1164,Georgia,Tifton,2/21/2008,Attention II,8/14/2009,341,4.28,1000,21,5320.75,1202.724232302575,20.58125727,22.547629010733516,26.19026488,0.6722131990000001
1165,1165,Georgia,Midville,2/21/2008,PGI 801,11/17/2010,313,3.88,621,349,5320.75,1323.896,41.32482354,105.98888659999999,26.19026488,0.6722131990000001
1166,1166,Georgia,Tifton,2/21/2008,BaraWet 501,8/14/2009,341,3.32,873,140,3963.93,1258.616581434227,40.65315845,42.886093958527006,59.1576215,0.6722131990000001
1167,1167,Georgia,Midville,11/1/2007,Hybri Force 600,11/17/2010,312,4.51,700,110,3486.96,1323.896,20.58125727,33.26589453193998,26.19026488,0.5067412756486056
1168,1168,Georgia,Tifton,11/1/2007,CW 36106,12/7/2009,313,3.93,487,359,4107.99,927.6402787418224,20.58125727,82.32894307017467,53.62723309,0.6722131990000001
1169,1169,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,337,3.61,832,9,3480.36,599.974,28.6932477,81.57881245366657,59.72188604,0.116674048
1170,1170,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,316,4.08,636,45,5304.28,678.3891715630145,20.58125727,105.98888659999999,51.96450121,0.6722131990000001
1171,1171,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,5.44,1000,91,3812.6,823.3519822748303,36.87052383,27.179682856372594,26.19026488,0.5243621567968861
1172,1172,Georgia,Tifton,2/21/2008,PGI 909,11/17/2010,304,4.53,743,328,5070.12,942.9448148702778,138.9297511,29.791586544577804,26.19026488,0.6722131990000001
1173,1173,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,341,3.97,1000,153,4646.28,950.7112244981085,20.58125727,20.423408465173136,26.19026488,0.6722131990000001
1174,1174,Georgia,Tifton,11/1/2007,CW 36106,12/7/2009,341,3.01,814,0,5320.75,599.974,20.58125727,34.78612179281113,46.79581715,0.6722131990000001
1175,1175,Georgia,Midville,2/21/2008,Attention II,8/14/2009,341,2.27,264,390,4264.9,1305.4471801119705,20.58125727,15.692692999999998,26.52912814,0.36068575570780825
1176,1176,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,341,4.52,264,211,3400.1,1323.896,35.09108314,29.581297506803693,26.19026488,0.6651882939341104
1177,1177,Georgia,Midville,11/1/2007,BaraWet 501,11/11/2008,341,5.94,584,186,3518.5,872.4927035618106,96.37361139,18.92927628266571,176.8482793,0.6722131990000001
1178,1178,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,341,2.27,971,390,4507.14,599.974,20.58125727,28.909361022443143,26.19026488,0.6513443150958669
1179,1179,Georgia,Midville,11/1/2007,BaraWet 501,11/20/2008,317,3.29,489,27,3400.1,737.6156434343783,21.61496447,20.52780058947329,53.85951508,0.2109195413078049
1180,1180,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,337,2.71,883,390,4358.04,1323.896,21.2057545,105.98888659999999,176.8482793,0.6722131990000001
1181,1181,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,317,4.14,1000,320,3400.1,1221.9272100574785,39.8660728,31.682942059089285,43.14537721,0.6722131990000001
1182,1182,Georgia,Midville,2/21/2008,GA-505,12/7/2009,341,2.86,1000,0,5226.21,654.9608641179129,44.93059037,21.339891343982927,38.25280413,0.6722131990000001
1183,1183,Georgia,Tifton,11/1/2007,PGI 801,11/20/2008,322,3.86,264,0,4021.98,899.1362184745444,23.75774907,39.25118472195865,50.89428788,0.6722131990000001
1184,1184,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,340,4.16,631,210,3432.62,664.6089084052453,34.58993818,15.692692999999998,30.81581604,0.25291469338950545
1185,1185,Georgia,Tifton,11/1/2007,Hybri Force 600,11/17/2010,328,2.5,629,150,4090.0,1323.896,29.46548399,22.702822642565703,56.46882227,0.6722131990000001
1186,1186,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,341,4.1,537,278,3519.85,599.974,20.58125727,32.157118625302466,167.98107142,0.2850437760727141
1187,1187,Georgia,Tifton,11/1/2007,TS 8031,12/7/2009,341,2.4,714,0,4440.17,599.974,103.2708146,105.98888659999999,37.58479269,0.5388583788435275
1188,1188,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,341,3.36,541,390,3400.1,1314.7731557294505,23.42835144,105.98888659999999,26.19026488,0.116674048
1189,1189,Georgia,Midville,11/1/2007,Hybri Force 700,11/17/2010,325,4.36,898,151,3400.1,607.7286277448359,138.9297511,105.98888659999999,47.40369579,0.6722131990000001
1190,1190,Georgia,Tifton,2/21/2008,PGI 801,12/7/2009,329,2.27,1000,0,3647.68,688.2410889342169,27.50204549,105.98888659999999,27.34571507,0.6722131990000001
1191,1191,Georgia,Midville,2/21/2008,Bulldog 805,11/11/2008,337,2.27,1000,0,5320.75,671.2005302575822,29.28666999,21.86723639860589,32.98328767,0.12366695437246067
1192,1192,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,333,3.38,711,188,3740.4,663.3607563996923,20.58125727,15.692692999999998,26.19026488,0.3071338426690576
1193,1193,Georgia,Tifton,11/1/2007,Bulldog 805,11/17/2010,341,2.99,520,133,4526.0,780.0675991114141,20.58125727,15.692692999999998,45.02091412,0.4211002531299006
1194,1194,Georgia,Tifton,2/21/2008,Hybri Force 700,8/14/2009,321,2.27,676,73,3400.1,599.974,20.58125727,15.692692999999998,154.49276354,0.6722131990000001
1195,1195,Georgia,Tifton,2/21/2008,Hybri Force 600,11/11/2008,341,4.26,746,390,4265.02,870.3922755707158,47.90095027,15.692692999999998,26.19026488,0.24109454573898975
1196,1196,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,341,2.27,264,140,5064.91,839.7399079068948,41.4290668,15.692692999999998,50.83285074,0.12889421387343322
1197,1197,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,332,2.27,619,390,4722.6,599.974,20.58125727,31.58403716600894,26.19026488,0.21962290676097934
1198,1198,Georgia,Tifton,2/21/2008,BaraWet 501,11/20/2008,337,2.27,591,0,4114.76,1323.896,138.9297511,78.39434582862273,42.00677576,0.2679106257213201
1199,1199,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,332,4.55,534,0,3400.1,1323.896,34.60421301,15.692692999999998,38.3472801,0.116674048
1200,1200,Georgia,Tifton,11/1/2007,GA-505,8/14/2009,341,3.83,476,390,3771.22,793.7607434714728,22.40263101,16.8866463958139,39.75800376,0.5755576057250836
1201,1201,Georgia,Tifton,2/21/2008,Hybri Force 700,11/20/2008,341,3.93,542,53,4195.76,1323.896,26.8667684,105.98888659999999,43.16025099,0.20329590321978672
1202,1202,Georgia,Midville,2/21/2008,Attention II,11/17/2010,320,2.27,587,101,3514.54,1323.896,45.51215379,15.692692999999998,26.19026488,0.6722131990000001
1203,1203,Georgia,Tifton,2/21/2008,PGI 801,11/11/2008,295,2.88,264,18,3505.21,703.7029852947362,20.58125727,15.692692999999998,34.83197519,0.6722131990000001
1204,1204,Georgia,Midville,11/1/2007,PGI 909,12/7/2009,340,2.68,554,123,3849.72,1037.9274170696183,29.25793927,105.98888659999999,32.59859871,0.4973147663381824
1205,1205,Georgia,Midville,11/1/2007,Bara 503,11/17/2010,323,2.78,487,224,4837.72,646.0659612316674,20.58125727,16.325653309303537,26.19026488,0.6722131990000001
1206,1206,Georgia,Tifton,2/21/2008,Attention II,11/17/2010,341,5.48,657,0,3400.1,965.123036876449,20.58125727,27.992140403243347,78.67722414,0.23915267280561864
1207,1207,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,334,3.22,264,152,4791.59,1240.1663223979958,131.72073186,20.64695495803166,36.93684122,0.6722131990000001
1208,1208,Georgia,Midville,2/21/2008,PGI 801,8/14/2009,341,3.42,1000,357,4887.81,724.4206829683258,27.38537226,24.41955262272215,26.19026488,0.116674048
1209,1209,Georgia,Midville,2/21/2008,Hybri Force 600,12/7/2009,341,2.45,684,0,4712.68,851.9588614834609,30.64485067,15.692692999999998,138.14218276,0.45185767069702854
1210,1210,Georgia,Midville,2/21/2008,Hybri Force 700,8/14/2009,323,6.03,264,385,4398.99,621.2850273253846,32.36198092,76.18302269758678,26.19026488,0.6722131990000001
1211,1211,Georgia,Tifton,11/1/2007,Bara 503,11/20/2008,338,4.22,571,156,3400.1,1116.4876651317304,37.75170491,19.720308628156726,38.34744966,0.6722131990000001
1212,1212,Georgia,Tifton,11/1/2007,BaraWet 501,11/11/2008,341,4.16,536,187,3400.1,679.0836606966134,30.12473961,105.98888659999999,55.59206776,0.6722131990000001
1213,1213,Georgia,Tifton,2/21/2008,BaraWet 501,11/17/2010,307,3.6,586,170,3400.1,1059.6080759301024,112.24175499,25.013005165456008,26.19026488,0.5519572081423272
1214,1214,Georgia,Tifton,11/1/2007,PGI 909,11/17/2010,341,6.03,751,390,4617.39,599.974,22.29239958,31.78645405669825,26.19026488,0.5229430999709936
1215,1215,Georgia,Midville,2/21/2008,Hybri Force 700,11/11/2008,341,6.03,626,0,4621.87,599.974,138.9297511,105.98888659999999,26.19026488,0.5103967006815892
1216,1216,Georgia,Midville,2/21/2008,Hybri Force 600,8/14/2009,337,3.02,1000,271,5320.75,758.2342183733546,29.36909502,85.08914686817162,26.19026488,0.6722131990000001
1217,1217,Georgia,Midville,2/21/2008,GA-505,12/7/2009,324,6.03,1000,291,3771.8,1096.009249574837,30.78066082,26.490037978019657,26.19026488,0.5332162678848483
1218,1218,Georgia,Midville,2/21/2008,Bara 503,8/14/2009,341,2.88,535,18,4760.57,1323.896,21.28705012,105.98888659999999,26.19026488,0.6722131990000001
1219,1219,Georgia,Midville,2/21/2008,PGI 801,12/7/2009,341,6.03,521,136,4399.5,1099.6643307049737,27.61592184,15.692692999999998,36.26004362,0.6722131990000001
1220,1220,Georgia,Midville,11/1/2007,GA-505,11/11/2008,339,4.4,593,222,4647.43,1194.6240976159436,20.58125727,33.308768775109336,53.39571342,0.6722131990000001
1221,1221,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,340,2.54,533,390,4126.61,1118.667336506252,29.6593751,105.98888659999999,39.08052646,0.6722131990000001
1222,1222,Georgia,Tifton,11/1/2007,Bulldog 805,11/20/2008,250,4.61,692,0,4895.92,1159.7238396926036,27.41039051,23.73185522152089,26.19026488,0.28908668635030754
1223,1223,Georgia,Midville,11/1/2007,TS 8031,8/14/2009,341,2.86,914,356,4505.72,675.6790787074457,23.28964483,23.448103163671504,26.19026488,0.116674048
1224,1224,Georgia,Tifton,2/21/2008,TS 8031,11/20/2008,321,2.27,709,88,4105.99,1323.896,20.58125727,105.98888659999999,26.19026488,0.6722131990000001
1225,1225,Georgia,Tifton,2/21/2008,Bulldog 805,8/14/2009,318,6.03,596,155,4008.86,599.974,20.58125727,29.374376747122103,176.8482793,0.20940496538634676
1226,1226,Georgia,Midville,2/21/2008,Bulldog 805,12/7/2009,341,2.91,264,231,4759.4,599.974,29.52689308,105.98888659999999,58.15221597,0.5362928456313426
1227,1227,Georgia,Tifton,2/21/2008,Bulldog 805,11/17/2010,324,2.27,562,120,5056.51,634.6017912386844,138.9297511,30.46015300109098,44.89128194,0.24876675887895713
1228,1228,Georgia,Tifton,2/21/2008,GA-505,11/11/2008,341,2.43,417,0,5057.35,865.5566921332315,26.1101621,84.01559667185502,29.31693216,0.25331661035909425
1229,1229,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,341,4.0,1000,0,5133.8,1323.896,25.50986317,28.04901530987103,40.669571,0.44243023781694196
1230,1230,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,341,5.59,719,350,4713.9,599.974,20.58125727,19.09012873105301,26.19026488,0.6722131990000001
1231,1231,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,341,2.27,842,354,3988.21,644.748970176133,20.58125727,24.98561275322827,40.69071429,0.524469975593272
1232,1232,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,341,4.81,631,137,4864.26,673.6877749065331,30.55144194,36.0844731392699,26.19026488,0.6722131990000001
1233,1233,Georgia,Midville,11/1/2007,TS 8031,12/7/2009,325,5.68,285,276,3630.29,1025.8530453372298,49.70374884,26.239534324453146,49.33428439,0.5826319463200688
1234,1234,Georgia,Tifton,2/21/2008,GA-505,11/20/2008,341,6.03,352,0,3738.41,599.974,39.4120957,36.00527573510179,38.69856682,0.5327509161634513
1235,1235,Georgia,Tifton,2/21/2008,Hybri Force 700,11/17/2010,329,3.48,693,138,3400.1,972.9733137471018,20.58125727,32.26610035658272,107.4199729,0.6722131990000001
1236,1236,Georgia,Tifton,11/1/2007,TS 8031,11/17/2010,329,3.95,264,95,3519.81,1098.6691246918856,20.58125727,86.85339051506736,26.19026488,0.6722131990000001
1237,1237,Georgia,Tifton,11/1/2007,Bara 503,11/17/2010,339,5.49,630,390,4149.68,1323.896,20.58125727,26.49048416550724,26.19026488,0.2415667652384242
1238,1238,Georgia,Tifton,2/21/2008,PGI 801,11/20/2008,341,5.52,602,390,3400.1,1264.7078821505568,20.58125727,15.692692999999998,49.19419433,0.5627706006147679
1239,1239,Georgia,Tifton,2/21/2008,Bulldog 805,12/7/2009,336,3.24,647,0,5320.75,1323.896,34.26089514,35.49494923362032,26.19026488,0.6722131990000001
1240,1240,Georgia,Tifton,11/1/2007,GA-505,11/17/2010,341,6.03,551,39,5118.66,742.7833013484935,41.1712248,33.459702628751266,26.19026488,0.6722131990000001
1241,1241,Georgia,Tifton,2/21/2008,Attention II,11/11/2008,305,2.33,1000,168,3594.77,807.2387605440017,20.58125727,28.48302100416315,26.19026488,0.5499065172466018
1242,1242,Georgia,Midville,11/1/2007,Attention II,11/17/2010,341,4.5,562,0,3400.1,822.7395927774401,96.21459102,90.48065396795839,31.90254223,0.36274241795911555
1243,1243,Georgia,Midville,2/21/2008,BaraWet 501,11/17/2010,341,5.49,814,112,4313.08,644.327618042317,20.58125727,31.39013983170014,29.74535085,0.47024642040229003
1244,1244,Georgia,Midville,11/1/2007,Hybri Force 600,11/20/2008,327,3.79,997,335,4902.7,599.974,39.651939,105.98888659999999,122.71116475,0.582429091409146
1245,1245,Georgia,Midville,11/1/2007,GA-505,11/17/2010,341,2.75,599,360,5320.75,696.5109112161653,40.34814176,15.692692999999998,26.19026488,0.4876089886699073
1246,1246,Georgia,Tifton,2/21/2008,PGI 909,8/14/2009,341,2.98,538,390,5320.75,710.3992395492395,20.58125727,15.692692999999998,26.19026488,0.6722131990000001
1247,1247,Georgia,Tifton,11/1/2007,Bara 503,8/14/2009,341,3.93,264,182,3752.9,1323.896,33.59392873,21.4073220842016,176.8482793,0.2226517279703949
1248,1248,Georgia,Tifton,2/21/2008,BaraWet 501,12/7/2009,313,2.66,777,64,3838.06,673.9658854274222,20.58125727,29.78022451143818,26.19026488,0.5677715711055278
1249,1249,Georgia,Tifton,2/21/2008,TS 8031,8/14/2009,327,3.55,264,37,5320.75,1079.0226650088325,32.84440177,18.378500479522145,39.23822433,0.6722131990000001
1250,1250,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,341,3.83,674,390,4615.57,1072.534752503755,131.83696608,15.692692999999998,26.19026488,0.22186339165243843
1251,1251,Georgia,Tifton,11/1/2007,Bara 503,11/11/2008,329,5.12,613,363,4283.16,599.974,34.01103612,105.98888659999999,26.19026488,0.6309836948957214
1252,1252,Georgia,Midville,11/1/2007,PGI 801,11/17/2010,341,2.74,509,390,5231.97,599.974,45.88614864,28.429435636659584,42.83247709,0.5049292319691605
1253,1253,Georgia,Tifton,2/21/2008,Hybri Force 600,12/7/2009,309,2.45,502,0,4704.09,1290.2777025317525,25.91846062,29.045894393642772,26.19026488,0.5517715069455392
1254,1254,Georgia,Midville,2/21/2008,Bara 503,11/20/2008,310,4.51,420,388,4002.79,993.3316285422924,34.89425792,15.692692999999998,45.77728999,0.5904969103177055
1255,1255,Georgia,Midville,11/1/2007,GA-505,11/17/2010,329,4.25,274,0,5145.91,602.2707256311294,24.67896557,33.89803546679549,26.19026488,0.6722131990000001
1256,1256,Georgia,Tifton,11/1/2007,Attention II,12/7/2009,333,3.17,627,290,3400.1,599.974,26.00457934,15.692692999999998,32.47837007,0.2796033858985419
1257,1257,Georgia,Tifton,11/1/2007,Attention II,11/11/2008,341,4.47,742,381,3536.21,663.9278049843518,33.45782192,105.98888659999999,176.8482793,0.5607341613543645
1258,1258,Georgia,Tifton,11/1/2007,Bulldog 805,8/14/2009,341,4.61,264,0,4159.96,762.186828440445,44.23989141,15.692692999999998,43.62246426,0.6722131990000001
1259,1259,Georgia,Tifton,2/21/2008,Attention II,12/7/2009,249,4.11,1000,27,4987.39,599.974,20.58125727,29.10949448304895,26.19026488,0.116674048
1260,1260,Georgia,Midville,11/1/2007,PGI 801,12/7/2009,341,3.53,264,0,5027.77,1323.896,20.58125727,105.98888659999999,26.19026488,0.6722131990000001
1261,1261,Georgia,Tifton,2/21/2008,TS 8031,11/17/2010,328,4.24,615,25,3446.97,618.6183974597451,20.58125727,15.692692999999998,33.86340809,0.6722131990000001
1262,1262,Georgia,Tifton,2/21/2008,PGI 909,12/7/2009,304,3.44,621,390,4599.93,599.974,20.58125727,34.38849875118279,26.19026488,0.16227792324342372
1263,1263,Georgia,Tifton,2/21/2008,PGI 801,11/17/2010,341,4.94,616,37,4905.37,628.6532538447453,42.65660746,16.347276670420406,26.96313225,0.1690592510439839
1264,1264,Georgia,Tifton,11/1/2007,Hybri Force 700,8/14/2009,334,2.27,486,153,5320.75,1282.752138740709,128.41856278,36.229615304347554,46.81030977,0.116674048
